"","statistic","pval","fdr","df.test","df.rna.full","df.rna.red","logFC","Insert","TEinsertID1","TEinsertID2","species","TEfamily","frame","length"
"15237",3.393313,0.06546131,0.1443584,1,3,2,0.2697958,"panTro4_MER34_F1_224bp_97_320.frameSeq_chr9:131269583_131269800","panTro4_MER34_F1_224bp","97_320.frameSeq_chr9:131269583_131269800","panTro4","MER34","F1","224bp"
"15238",1.271697,0.2594486,0.4088407,1,3,2,0.09494994,"panTro4_MER34_F1_224bp_97_320.frameSeq_chr9:13323514_13323704","panTro4_MER34_F1_224bp","97_320.frameSeq_chr9:13323514_13323704","panTro4","MER34","F1","224bp"
"15239",17.73919,2.533525e-05,0.0001722445,1,3,2,0.3915663,"panTro4_MER34_F1_224bp_97_320.frameSeq_chr9:15139737_15139929","panTro4_MER34_F1_224bp","97_320.frameSeq_chr9:15139737_15139929","panTro4","MER34","F1","224bp"
"15240",9.213181,0.002402788,0.00957024,1,3,2,0.6316157,"panTro4_MER34_F1_224bp_97_320.frameSeq_chr9:16880209_16880410","panTro4_MER34_F1_224bp","97_320.frameSeq_chr9:16880209_16880410","panTro4","MER34","F1","224bp"
"15241",0.4596553,0.4977851,0.6459655,1,3,2,0.136392,"panTro4_MER34_F1_224bp_97_320.frameSeq_chr9:28868679_28868863","panTro4_MER34_F1_224bp","97_320.frameSeq_chr9:28868679_28868863","panTro4","MER34","F1","224bp"
"15242",0.8211349,0.3648485,0.5204787,1,3,2,-0.3306503,"panTro4_MER34_F1_224bp_97_320.frameSeq_chr9:34023146_34023374","panTro4_MER34_F1_224bp","97_320.frameSeq_chr9:34023146_34023374","panTro4","MER34","F1","224bp"
"15243",5.944335,0.01476466,0.04414514,1,3,2,0.5603828,"panTro4_MER34_F1_224bp_97_320.frameSeq_chr9:38964649_38964835","panTro4_MER34_F1_224bp","97_320.frameSeq_chr9:38964649_38964835","panTro4","MER34","F1","224bp"
"15244",2.522043,0.1122651,0.2191854,1,3,2,-0.5758956,"panTro4_MER34_F1_224bp_97_320.frameSeq_chr9:44498040_44498279","panTro4_MER34_F1_224bp","97_320.frameSeq_chr9:44498040_44498279","panTro4","MER34","F1","224bp"
"15245",3.217502,0.07285474,0.1572099,1,3,2,0.3692844,"panTro4_MER34_F1_224bp_97_320.frameSeq_chr9:488148_488353","panTro4_MER34_F1_224bp","97_320.frameSeq_chr9:488148_488353","panTro4","MER34","F1","224bp"
"15246",0.9958617,0.3183139,0.47156,1,3,2,-0.2466267,"panTro4_MER34_F1_224bp_97_320.frameSeq_chr9:67635438_67635658","panTro4_MER34_F1_224bp","97_320.frameSeq_chr9:67635438_67635658","panTro4","MER34","F1","224bp"
"15247",5.673887,0.01721926,0.05008402,1,3,2,0.1809514,"panTro4_MER34_F1_224bp_97_320.frameSeq_chr9:71436157_71436354","panTro4_MER34_F1_224bp","97_320.frameSeq_chr9:71436157_71436354","panTro4","MER34","F1","224bp"
"15248",1.45475,0.2277673,0.372855,1,3,2,0.1997222,"panTro4_MER34_F1_224bp_97_320.frameSeq_chr9:74148786_74148974","panTro4_MER34_F1_224bp","97_320.frameSeq_chr9:74148786_74148974","panTro4","MER34","F1","224bp"
"15249",0.07032283,0.7908673,0.8766486,1,3,2,-0.0525966,"panTro4_MER34_F1_224bp_97_320.frameSeq_chr9:74992857_74993073","panTro4_MER34_F1_224bp","97_320.frameSeq_chr9:74992857_74993073","panTro4","MER34","F1","224bp"
"15250",0.8255725,0.3635559,0.5192004,1,3,2,0.1536484,"panTro4_MER34_F1_224bp_97_320.frameSeq_chr9:76985762_76985940","panTro4_MER34_F1_224bp","97_320.frameSeq_chr9:76985762_76985940","panTro4","MER34","F1","224bp"
"15251",12.26498,0.0004615376,0.002307549,1,3,2,-0.9660507,"panTro4_MER34_F1_224bp_97_320.frameSeq_chr9:87730910_87731105","panTro4_MER34_F1_224bp","97_320.frameSeq_chr9:87730910_87731105","panTro4","MER34","F1","224bp"
"15252",0.63109,0.4269558,0.5809691,1,3,2,0.3665487,"panTro4_MER34_F1_224bp_97_320.frameSeq_chr9_GL391097_random:4586_4825","panTro4_MER34_F1_224bp","97_320.frameSeq_chr9_GL391097_random:4586_4825","panTro4","MER34","F1","224bp"
"15253",0.3612612,0.5478066,0.6909044,1,3,2,0.174593,"panTro4_MER34_F1_224bp_97_320.frameSeq_chrUn_AACZ03187548:4668_4907","panTro4_MER34_F1_224bp","97_320.frameSeq_chrUn_AACZ03187548:4668_4907","panTro4","MER34","F1","224bp"
"15254",1.048075,0.3059508,0.458581,1,3,2,-0.09684731,"panTro4_MER34_F1_224bp_97_320.frameSeq_chrX:10122547_10122748","panTro4_MER34_F1_224bp","97_320.frameSeq_chrX:10122547_10122748","panTro4","MER34","F1","224bp"
"15255",0.1696524,0.6804209,0.7983265,1,3,2,0.1274376,"panTro4_MER34_F1_224bp_97_320.frameSeq_chrX:114224408_114224624","panTro4_MER34_F1_224bp","97_320.frameSeq_chrX:114224408_114224624","panTro4","MER34","F1","224bp"
"15256",2.164061,0.1412709,0.2607366,1,3,2,-0.4806404,"panTro4_MER34_F1_224bp_97_320.frameSeq_chrX:115261319_115261539","panTro4_MER34_F1_224bp","97_320.frameSeq_chrX:115261319_115261539","panTro4","MER34","F1","224bp"
"15257",4.128977,0.04215481,0.1026913,1,3,2,1.134427,"panTro4_MER34_F1_224bp_97_320.frameSeq_chrX:116385104_116385265","panTro4_MER34_F1_224bp","97_320.frameSeq_chrX:116385104_116385265","panTro4","MER34","F1","224bp"
"15258",0.4624537,0.4964795,0.644775,1,3,2,-0.2877519,"panTro4_MER34_F1_224bp_97_320.frameSeq_chrX:121504336_121504530","panTro4_MER34_F1_224bp","97_320.frameSeq_chrX:121504336_121504530","panTro4","MER34","F1","224bp"
"15259",5.42243,0.01987967,0.05643162,1,3,2,0.3327448,"panTro4_MER34_F1_224bp_97_320.frameSeq_chrX:12199979_12200196","panTro4_MER34_F1_224bp","97_320.frameSeq_chrX:12199979_12200196","panTro4","MER34","F1","224bp"
"15260",20.4562,6.101155e-06,4.669774e-05,1,3,2,0.2812357,"panTro4_MER34_F1_224bp_97_320.frameSeq_chrX:138587727_138587907","panTro4_MER34_F1_224bp","97_320.frameSeq_chrX:138587727_138587907","panTro4","MER34","F1","224bp"
"15261",0.6129922,0.4336634,0.5872138,1,3,2,-0.1933729,"panTro4_MER34_F1_224bp_97_320.frameSeq_chrX:155549856_155550079","panTro4_MER34_F1_224bp","97_320.frameSeq_chrX:155549856_155550079","panTro4","MER34","F1","224bp"
"15262",1.556763,0.2121398,0.3541491,1,3,2,0.1749516,"panTro4_MER34_F1_224bp_97_320.frameSeq_chrX:40838681_40838878","panTro4_MER34_F1_224bp","97_320.frameSeq_chrX:40838681_40838878","panTro4","MER34","F1","224bp"
"15263",4.521124,0.03347882,0.08558562,1,3,2,-0.2808868,"panTro4_MER34_F1_224bp_97_320.frameSeq_chrX:44821494_44821677","panTro4_MER34_F1_224bp","97_320.frameSeq_chrX:44821494_44821677","panTro4","MER34","F1","224bp"
"15264",0.8376977,0.3600561,0.5156209,1,3,2,0.2100938,"panTro4_MER34_F1_224bp_97_320.frameSeq_chrX:5882433_5882637","panTro4_MER34_F1_224bp","97_320.frameSeq_chrX:5882433_5882637","panTro4","MER34","F1","224bp"
"15265",1.082262,0.2981922,0.4503659,1,3,2,0.1838691,"panTro4_MER34_F1_224bp_97_320.frameSeq_chrX:91150766_91150950","panTro4_MER34_F1_224bp","97_320.frameSeq_chrX:91150766_91150950","panTro4","MER34","F1","224bp"
"15266",0.120044,0.7289867,0.8335608,1,3,2,0.1090483,"panTro4_MER34_F1_224bp_97_320.frameSeq_chrX:92078931_92079145","panTro4_MER34_F1_224bp","97_320.frameSeq_chrX:92078931_92079145","panTro4","MER34","F1","224bp"
"15267",8.828927,0.002964926,0.01145753,1,3,2,0.4739425,"panTro4_MER34_F1_224bp_97_320.frameSeq_chrX:92368410_92368624","panTro4_MER34_F1_224bp","97_320.frameSeq_chrX:92368410_92368624","panTro4","MER34","F1","224bp"
"15268",1.057008,0.3038985,0.4563286,1,3,2,0.1411755,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr10:42606332_42606587","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr10:42606332_42606587","panTro4","MER52A","F1","259bp"
"15269",2.493873,0.1142902,0.2217836,1,3,2,0.07971958,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr10:51635401_51635581","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr10:51635401_51635581","panTro4","MER52A","F1","259bp"
"15270",23.42619,1.297996e-06,1.11586e-05,1,3,2,0.2180234,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr10:52521460_52521642","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr10:52521460_52521642","panTro4","MER52A","F1","259bp"
"15271",2.518035,0.1125508,0.2194595,1,3,2,0.1088474,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr10:53283239_53283445","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr10:53283239_53283445","panTro4","MER52A","F1","259bp"
"15272",3.819261,0.05066657,0.1186411,1,3,2,0.1167063,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr10:53289161_53289367","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr10:53289161_53289367","panTro4","MER52A","F1","259bp"
"15273",2.152749,0.1423149,0.2621972,1,3,2,-0.2738045,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr10:54194274_54194506","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr10:54194274_54194506","panTro4","MER52A","F1","259bp"
"15274",28.50775,9.332397e-08,9.633423e-07,1,3,2,0.2484543,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr10:61030771_61030951","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr10:61030771_61030951","panTro4","MER52A","F1","259bp"
"15275",19.26257,1.139181e-05,8.251487e-05,1,3,2,-0.1740922,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr10:64191542_64191723","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr10:64191542_64191723","panTro4","MER52A","F1","259bp"
"15276",10.84102,0.0009927628,0.004497763,1,3,2,0.467827,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr10:64665987_64666247","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr10:64665987_64666247","panTro4","MER52A","F1","259bp"
"15277",0.2172885,0.6411138,0.7666685,1,3,2,0.05099897,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr10:79462413_79462645","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr10:79462413_79462645","panTro4","MER52A","F1","259bp"
"15278",0.4180191,0.5179271,0.6643691,1,3,2,0.09629232,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr10:89470958_89471223","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr10:89470958_89471223","panTro4","MER52A","F1","259bp"
"15279",1.27664,0.2585248,0.4077719,1,3,2,0.1132006,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr10:97486433_97486657","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr10:97486433_97486657","panTro4","MER52A","F1","259bp"
"15280",1.417518,0.2338124,0.3799799,1,3,2,0.09988402,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr11:18007146_18007386","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr11:18007146_18007386","panTro4","MER52A","F1","259bp"
"15281",3.423413,0.06427799,0.142473,1,3,2,-0.0899974,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr11:20967459_20967639","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr11:20967459_20967639","panTro4","MER52A","F1","259bp"
"15282",10.64112,0.001106007,0.004935428,1,3,2,0.1727117,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr11:34686769_34686951","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr11:34686769_34686951","panTro4","MER52A","F1","259bp"
"15283",12.67134,0.0003713042,0.001898704,1,3,2,0.2182358,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr11:40731176_40731356","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr11:40731176_40731356","panTro4","MER52A","F1","259bp"
"15284",2.61658,0.1057521,0.2093184,1,3,2,0.2116192,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr11:41135575_41135835","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr11:41135575_41135835","panTro4","MER52A","F1","259bp"
"15285",0.2639924,0.6073905,0.7404146,1,3,2,-0.02156031,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr11:45726830_45727012","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr11:45726830_45727012","panTro4","MER52A","F1","259bp"
"15286",3.035899,0.08144141,0.1717882,1,3,2,0.09752558,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr11:6375562_6375743","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr11:6375562_6375743","panTro4","MER52A","F1","259bp"
"15287",0.5235183,0.4693447,0.6207475,1,3,2,-0.0323506,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr11:6608822_6609004","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr11:6608822_6609004","panTro4","MER52A","F1","259bp"
"15288",17.63835,2.671462e-05,0.0001809556,1,3,2,0.1992075,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr11:72553587_72553773","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr11:72553587_72553773","panTro4","MER52A","F1","259bp"
"15289",0.3942893,0.5300533,0.6753341,1,3,2,0.08096708,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr11:74017417_74017672","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr11:74017417_74017672","panTro4","MER52A","F1","259bp"
"15290",0.4971838,0.4807402,0.6318441,1,3,2,-0.08502305,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr11:80933117_80933366","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr11:80933117_80933366","panTro4","MER52A","F1","259bp"
"15291",1.87366,0.1710564,0.3011848,1,3,2,-0.1751026,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr11:91557412_91557674","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr11:91557412_91557674","panTro4","MER52A","F1","259bp"
"15292",0.8348643,0.3608697,0.5164744,1,3,2,0.03790797,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr11:92455681_92455864","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr11:92455681_92455864","panTro4","MER52A","F1","259bp"
"15293",2.570579,0.1088679,0.2141893,1,3,2,0.09071109,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr11:96189485_96189665","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr11:96189485_96189665","panTro4","MER52A","F1","259bp"
"15294",3.055558,0.08046135,0.1701531,1,3,2,-0.2455246,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr11_GL391837_random:2978243_2978504","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr11_GL391837_random:2978243_2978504","panTro4","MER52A","F1","259bp"
"15295",13.59289,0.0002270443,0.001224344,1,3,2,0.162029,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr12:132150580_132150760","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr12:132150580_132150760","panTro4","MER52A","F1","259bp"
"15296",0.1029323,0.7483388,0.8467686,1,3,2,0.03102684,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr12:133981626_133981867","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr12:133981626_133981867","panTro4","MER52A","F1","259bp"
"15297",1.433449,0.2312025,0.3770661,1,3,2,0.04975896,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr12:16287993_16288174","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr12:16287993_16288174","panTro4","MER52A","F1","259bp"
"15298",2.37263,0.1234788,0.2348771,1,3,2,0.09710094,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr12:17978696_17978877","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr12:17978696_17978877","panTro4","MER52A","F1","259bp"
"15299",0.2201318,0.6389395,0.7653023,1,3,2,0.07008826,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr12:29026742_29026993","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr12:29026742_29026993","panTro4","MER52A","F1","259bp"
"15300",9.022602,0.002666615,0.01047288,1,3,2,-0.147635,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr12:29574347_29574540","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr12:29574347_29574540","panTro4","MER52A","F1","259bp"
"15301",2.848382,0.09146594,0.1880378,1,3,2,0.1762333,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr12:29634550_29634806","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr12:29634550_29634806","panTro4","MER52A","F1","259bp"
"15302",7.581666,0.005896493,0.020657,1,3,2,0.6080351,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr12:32541122_32541387","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr12:32541122_32541387","panTro4","MER52A","F1","259bp"
"15303",0.9687398,0.3249947,0.4792539,1,3,2,0.05781664,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr12:43703571_43703751","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr12:43703571_43703751","panTro4","MER52A","F1","259bp"
"15304",0.01957725,0.8887242,0.9411516,1,3,2,-0.03557795,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr12:45376192_45376460","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr12:45376192_45376460","panTro4","MER52A","F1","259bp"
"15305",1.755855,0.1851424,0.3195501,1,3,2,0.0694875,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr12:73090090_73090271","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr12:73090090_73090271","panTro4","MER52A","F1","259bp"
"15306",18.74818,1.491659e-05,0.0001060119,1,3,2,0.1949788,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr12:76567715_76567902","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr12:76567715_76567902","panTro4","MER52A","F1","259bp"
"15307",0.2326926,0.6295345,0.7578964,1,3,2,0.03572864,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr12:84239777_84239960","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr12:84239777_84239960","panTro4","MER52A","F1","259bp"
"15308",21.3953,3.736863e-06,2.971066e-05,1,3,2,-0.6907258,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr12:86386909_86387177","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr12:86386909_86387177","panTro4","MER52A","F1","259bp"
"15309",1.244635,0.2645796,0.4144005,1,3,2,-0.1182694,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr12:98952801_98953049","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr12:98952801_98953049","panTro4","MER52A","F1","259bp"
"15310",0.09770623,0.7545998,0.8518091,1,3,2,0.02383679,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr12_AACZ03169179_random:4616_4839","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr12_AACZ03169179_random:4616_4839","panTro4","MER52A","F1","259bp"
"15311",8.415988,0.003719356,0.01392578,1,3,2,0.1464067,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr13:111187530_111187711","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr13:111187530_111187711","panTro4","MER52A","F1","259bp"
"15312",0.8131352,0.3671949,0.522605,1,3,2,0.05280334,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr13:51359921_51360102","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr13:51359921_51360102","panTro4","MER52A","F1","259bp"
"15313",40.61415,1.854586e-10,2.709131e-09,1,3,2,-0.3095502,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr13:54337493_54337678","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr13:54337493_54337678","panTro4","MER52A","F1","259bp"
"15314",17.40289,3.023665e-05,0.0002020115,1,3,2,0.200481,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr13:54439892_54440078","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr13:54439892_54440078","panTro4","MER52A","F1","259bp"
"15315",14.22998,0.0001617729,0.0009058955,1,3,2,0.1770195,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr13:60813575_60813755","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr13:60813575_60813755","panTro4","MER52A","F1","259bp"
"15316",16.49225,4.884926e-05,0.0003094345,1,3,2,0.2135349,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr13:63273995_63274180","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr13:63273995_63274180","panTro4","MER52A","F1","259bp"
"15317",0.229861,0.6316269,0.7592597,1,3,2,-0.03473932,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr13:66584390_66584615","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr13:66584390_66584615","panTro4","MER52A","F1","259bp"
"15318",0.3991778,0.5275142,0.6731317,1,3,2,0.03329894,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr13:68057456_68057638","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr13:68057456_68057638","panTro4","MER52A","F1","259bp"
"15319",2.232449,0.1351395,0.2521096,1,3,2,0.08024365,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr13:78860081_78860270","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr13:78860081_78860270","panTro4","MER52A","F1","259bp"
"15320",8.878232,0.002885909,0.01122268,1,3,2,0.1833291,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr13:81352935_81353159","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr13:81352935_81353159","panTro4","MER52A","F1","259bp"
"15321",15.14787,9.941015e-05,0.0005819891,1,3,2,0.2259625,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr13:82235647_82235868","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr13:82235647_82235868","panTro4","MER52A","F1","259bp"
"15322",0.02807653,0.866929,0.9276398,1,3,2,0.008571691,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr13:83224531_83224732","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr13:83224531_83224732","panTro4","MER52A","F1","259bp"
"15323",0.00465115,0.945627,0.9763719,1,3,2,0.007366852,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr13:85463282_85463525","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr13:85463282_85463525","panTro4","MER52A","F1","259bp"
"15324",15.34887,8.937415e-05,0.0005301483,1,3,2,0.1891525,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr13:85550564_85550745","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr13:85550564_85550745","panTro4","MER52A","F1","259bp"
"15325",6.939573,0.008430923,0.02793908,1,3,2,0.2040472,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr13:89922129_89922321","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr13:89922129_89922321","panTro4","MER52A","F1","259bp"
"15326",2.457867,0.1169375,0.2256237,1,3,2,0.08023515,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr13:90544279_90544460","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr13:90544279_90544460","panTro4","MER52A","F1","259bp"
"15327",0.7172715,0.3970404,0.5513288,1,3,2,0.04548301,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr13_GL392075_random:5532129_5532310","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr13_GL392075_random:5532129_5532310","panTro4","MER52A","F1","259bp"
"15328",3.489435,0.06176165,0.138192,1,3,2,-0.162475,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr14:20075203_20075453","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr14:20075203_20075453","panTro4","MER52A","F1","259bp"
"15329",17.50697,2.862562e-05,0.000192487,1,3,2,0.1859728,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr14:20681548_20681732","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr14:20681548_20681732","panTro4","MER52A","F1","259bp"
"15330",3.678241,0.05512697,0.1264854,1,3,2,0.08186278,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr14:27015331_27015520","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr14:27015331_27015520","panTro4","MER52A","F1","259bp"
"15331",13.87622,0.0001952537,0.001068171,1,3,2,-0.171926,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr14:28026713_28026895","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr14:28026713_28026895","panTro4","MER52A","F1","259bp"
"15332",1.8603,0.1725901,0.3034991,1,3,2,0.1770072,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr14:32795069_32795332","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr14:32795069_32795332","panTro4","MER52A","F1","259bp"
"15333",3.027463,0.08186592,0.1725084,1,3,2,0.14148,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr14:40070213_40070433","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr14:40070213_40070433","panTro4","MER52A","F1","259bp"
"15334",0.05880164,0.8084001,0.8887746,1,3,2,0.02327893,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr14:40155688_40155875","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr14:40155688_40155875","panTro4","MER52A","F1","259bp"
"15335",2.778954,0.09551054,0.1940708,1,3,2,0.1866858,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr14:40919058_40919300","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr14:40919058_40919300","panTro4","MER52A","F1","259bp"
"15336",8.550593,0.003454096,0.01309497,1,3,2,0.1952492,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr14:42810682_42810862","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr14:42810682_42810862","panTro4","MER52A","F1","259bp"
"15337",1.11032,0.2920124,0.444138,1,3,2,-0.06827978,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr14:44990969_44991209","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr14:44990969_44991209","panTro4","MER52A","F1","259bp"
"15338",15.27658,9.286081e-05,0.0005477007,1,3,2,0.1579526,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr14:48226045_48226225","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr14:48226045_48226225","panTro4","MER52A","F1","259bp"
"15339",30.48839,3.358703e-08,3.74394e-07,1,3,2,0.2532226,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr14:53227399_53227589","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr14:53227399_53227589","panTro4","MER52A","F1","259bp"
"15340",0.03448606,0.8526767,0.9181864,1,3,2,0.02099935,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr14:57774218_57774472","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr14:57774218_57774472","panTro4","MER52A","F1","259bp"
"15341",0.004871687,0.9443549,0.9757011,1,3,2,0.006668069,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr14:65723771_65723953","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr14:65723771_65723953","panTro4","MER52A","F1","259bp"
"15342",3.961638,0.04654839,0.1110757,1,3,2,0.2076736,"panTro4_MER52A_F1_259bp_60_318.frameSeq_chr14:72455721_72455986","panTro4_MER52A_F1_259bp","60_318.frameSeq_chr14:72455721_72455986","panTro4","MER52A","F1","259bp"
