"","iPSC","NPC"
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr10:82387015_82387258",1.36596410638097,1.19439589727345
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr10:82444924_82445130",1.62298786780439,1.72766686193948
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr10:86301846_86302087",4.87310300806274,2.30584931774014
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr10:95188900_95189141",1.6519568296654,1.52396391761736
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr10_GL391398_random:2772_3025",1.77343549196559,1.75133610309529
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11:102840832_102841075",0.89648999577796,0.953998175806947
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11:107051535_107051786",4.55328936692475,1.36704393215924
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11:108399525_108399773",2.59695192526383,1.80373203130643
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11:112620363_112620610",2.65142777666329,1.41060289307956
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11:119537482_119537735",1.01273523050622,1.05664288612645
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11:123030001_123030250",0.814675999454224,0.938899823652451
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11:13636885_13637133",4.64985128232469,1.5819735386841
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11:14215136_14215385",6.66486995829936,1.68925148214335
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11:18789200_18789449",5.45114823859528,2.02711061306699
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11:20368859_20369082",15.4375321599951,7.46023018344916
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11:21965294_21965543",8.94793047623795,2.97365162495073
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11:37816651_37816905",5.03604426848291,3.26635617261095
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11:43374244_43374493",1.00360539647839,2.10711675850758
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11:44941640_44941889",4.74620883785122,1.86007807546796
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11:50022837_50023081",0.909842984869134,1.31613330370197
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11:50204844_50205093",0.88601625197467,1.2586312513681
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11:50211830_50212078",5.22621116201083,1.58663640748671
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11:58002973_58003223",1.34544240140881,0.991190638379234
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11:61236560_61236807",2.95986463850739,1.90762149282082
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11:66239288_66239528",5.24216268334895,1.7514436093909
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11:72560772_72561021",1.80025795653414,1.10987999613271
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11:82871297_82871520",1.2595314058463,1.1706114454747
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11:92377638_92377885",1.06518864386647,1.04704497658646
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11_GL391837_random:1101475_1101728",0.839544604580839,0.980404976556619
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11_GL391837_random:3255253_3255500",31.1168582592918,9.62009885709294
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11_GL391837_random:409974_410213",1.15152521071449,1.27082088197532
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr11_GL391837_random:4473092_4473333",10.4870353081725,2.68432095999515
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:11165176_11165428",1.97544450482109,1.17117915933801
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:112264658_112264906",9.56639308179214,2.95440060505985
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:113411710_113411954",8.85945265784787,3.86648368578751
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:121928262_121928511",5.7468199140707,2.09365778274078
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:13449691_13449940",1.217391243251,1.37797440702235
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:15031269_15031517",2.48992934246253,1.3100438139579
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:37760950_37761199",14.1964061341426,9.63943926127536
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:40888460_40888714",3.02444866404494,1.69458855813222
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:48062540_48062792",0.875673926368215,0.851151814538
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:50402187_50402436",11.4017609690884,3.62131759047823
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:51382767_51383015",1.09653307908858,0.962653768907059
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:53826897_53827146",1.02643377693473,1.02526544587452
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:53835688_53835928",1.10823131837662,1.78701097648099
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:55331923_55332172",1.75450126454986,1.4668346925707
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:58236621_58236868",2.36458284115255,1.29906087005419
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:58284689_58284937",0.840560799561397,0.985038181262121
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:59219087_59219335",3.50769209573948,2.03107650981399
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:59239707_59239955",4.54632051378385,2.00240741690386
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:70496037_70496294",7.1251809849924,2.53713233752676
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:74120074_74120298",6.56643949055602,2.50771378895264
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:75350018_75350271",12.8266046424201,4.34895125623952
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:76658966_76659218",1.74943074022453,0.989463559231381
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:78609466_78609718",6.86453485164318,2.55777026848687
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:84167287_84167544",3.24246981133612,2.04288181420101
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:84173625_84173874",1.07529337351601,1.04638064163929
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:8529440_8529688",1.07880388650096,0.846989319712638
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:94221717_94221961",1.05332606380408,1.14625480858897
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr12:95393886_95394138",3.12860601957163,1.48591962248532
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr13:102820526_102820779",0.929410988932874,1.11598897386436
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr13:109265078_109265329",2.52740536687255,1.42473268112418
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr13:25214636_25214885",3.20019233011884,1.50218291706944
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr13:28942006_28942249",1.23781781765549,1.363569352814
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr13:34644795_34645047",20.945148045057,6.69205175404879
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr13:57574068_57574324",1.54880602268756,1.09140351450521
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr13:66504305_66504558",1.40444742701532,1.52874863482899
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr13:88211195_88211444",11.5998276188701,6.27018770918442
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr13:88756364_88756618",0.786468190803213,0.962855268714648
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr13:89368358_89368606",2.32283396045772,1.29610610532751
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr13:91662089_91662341",1.34176944878505,0.932572303494957
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr13:92008712_92008961",4.34325736394232,2.41628069644952
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr14:106398645_106398895",11.9233148499471,4.62436871048119
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr14:18890217_18890465",9.56848157761284,3.36937712330228
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr14:19588294_19588542",3.2222018054844,2.71062830326269
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr14:20630722_20630971",1.33608033223601,1.29789334754852
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr14:20805544_20805793",20.3910622361866,6.83431506187585
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr14:23051662_23051902",121.69237487995,48.4000422476649
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr14:23384476_23384725",1.26117627813482,1.15530902618441
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr14:25796757_25797005",12.6331122582191,2.67910349022294
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr14:27283944_27284170",1.49384986999192,1.13231996831511
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr14:36928787_36929034",1.49243785179681,0.861868039541105
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr14:37803237_37803480",1.15706404993121,1.10005107328337
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr14:41126761_41127009",0.702947900696737,0.914066966839743
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr14:42059947_42060200",2.21292433936662,1.38960460689428
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr14:48290577_48290835",18.8353699516175,12.5774036667015
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr14:54144614_54144856",1.45660660014046,0.930678351823396
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr14:54471844_54472093",1.15857093602205,1.02197982925154
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr14:61850575_61850824",7.48381216286721,2.64652909895983
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr14:64267826_64268074",1.28685420619401,1.0683536231604
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr14:78150515_78150767",1.81737695767059,1.26608675000884
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr14:86423991_86424214",1.51537280241111,1.56907282920366
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr14:88257180_88257418",8.43111331800459,2.16113900514972
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr15:20681158_20681401",4.95352474351723,2.60478494171374
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr15:21804028_21804279",1.17418356326591,1.13003970550519
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr15:21839927_21840180",1.99647004293704,1.25498520998901
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr15:21981479_21981732",0.951254175437298,0.981281167896445
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr15:22616078_22616311",1.05541184861597,0.898309824351679
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr15:25748216_25748460",0.936428473616708,1.0901030923074
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr15:26196566_26196820",1.22479219840465,1.24331351669475
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr15:36250045_36250294",1.64402801526069,1.51371968814142
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr15:37582907_37583159",1.37271313155794,1.10359121400484
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr15:42603240_42603484",4.89240041398146,2.41158904444727
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr15:48830686_48830929",2.22328864955224,1.07821629367007
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr15:52603125_52603373",1.22332763618406,1.21359773477415
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr15:65497601_65497843",35.3760879496811,9.21276905493196
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr15:71666151_71666346",2.35610564016246,1.49258691193785
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr15:77401492_77401741",5.27499993120056,2.75332646211599
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr15:80285977_80286229",4.61371230085673,2.37908908562664
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr15:84101837_84102091",0.876522615742791,0.996574552281861
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr15:89350001_89350222",6.98288523363111,3.09803350870861
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr15:91139308_91139560",3.49691885272333,1.50872329603492
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr15:97582848_97583092",0.810177927152862,1.10679950312044
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr15:97684076_97684325",5.13073517932493,2.09701350889741
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr15:98083855_98084105",5.34697700013615,2.55082644277298
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr15_GL392258_random:51564_51818",1.4036967707181,1.42169939832477
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr16:14190427_14190684",1.1628885323194,1.40558981160536
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr16:21157718_21157965",2.19780314955526,1.33939679486815
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr16:25794693_25794943",3.3846892788314,2.19994000798404
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr16:31776065_31776318",3.46804659662371,1.80873124597121
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr16:3949190_3949438",3.08625869710009,1.37550770345287
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr16:47233330_47233578",4.1350750022609,1.6967043074234
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr16:60080979_60081232",5.84460627206698,2.21084651021586
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr16:61672225_61672477",9.39231733881959,2.53461900858745
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr17:14087138_14087391",1.17054133864124,1.10358954934053
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr17:15706881_15707133",1.53129979956437,1.20569706269776
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr17:16311004_16311253",1.1897404192004,1.53849333834111
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr17:19342240_19342481",3.19279439720816,1.59988898577776
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr17:21763347_21763596",1.09089247638305,1.21339079685541
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr17:26041284_26041533",1.24998714316016,1.46281301605101
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr17:28835555_28835807",25.3497856303873,9.24633923093932
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr17:29268079_29268322",1.66293704108845,1.19498441055711
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr17:34421048_34421290",0.890724388756814,1.0072209836052
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr17:50667115_50667367",1.02423148140225,1.04566811344848
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr17:52500803_52501027",2.40305406320129,1.39941377787404
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr17:63285245_63285494",9.03973669846158,4.55666736767635
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr17:73964030_73964279",7.84442286124232,2.37404356530061
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr17_GL392680_random:267159_267403",0.899977624411729,0.970108933354269
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr18:11028640_11028888",11.3345641209939,3.76944286346855
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr18:26547378_26547631",0.791360036476487,1.12613247975743
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr18:31427451_31427694",1.88121027104406,1.51750122361116
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr18:35046935_35047184",1.34093352372128,1.08245043971958
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr18:36422909_36423157",2.36168301222543,0.901720358541805
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr18:37949777_37950020",1.33037947828998,1.65031530008471
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr18:41690651_41690900",1.48735031765469,1.11783020930285
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr18:45479103_45479357",7.11490546938642,1.973721754851
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr18:49949185_49949438",1.45736030509712,1.40956214084651
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr18:5029876_5030121",30.792679557549,10.2511596959242
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr18:5652902_5653150",8.46341448568736,2.89397549827894
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr18:59775140_59775394",1.51749973720558,2.36129838086058
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr18:66113879_66114114",5.21515834051438,2.08022993097139
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr18:66394110_66394359",15.5005792547829,3.22101960855827
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr18:73901165_73901417",2.13367676215251,1.2598341979369
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr18:7982058_7982307",10.623934107549,4.4333230176244
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr18_GL392798_random:251700_251946",6.27560997998567,2.30164241167131
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr19:12677440_12677664",3.85721699218194,1.60459709622671
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr19:21316382_21316614",1.1845218590425,1.18459786515223
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr19:22805581_22805830",2.7116827266844,1.06237277951736
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr19:23176843_23177091",0.871983079885227,1.03100927285898
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr19:23723526_23723767",3.31352720171438,1.38893334070493
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr19:32657560_32657809",1.93500729346637,1.11911944589479
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr19:32770005_32770252",1.20936474149153,1.23520042146892
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr19:32778729_32778978",2.26713242587133,1.48485051304629
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr19:32876081_32876330",7.12638436907884,2.87092877773795
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr19:33278807_33279056",12.7886866308614,3.6147588512159
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr19:34287105_34287347",4.32995645745942,2.23843230866929
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr19:42786059_42786308",1.71301658779823,1.4219125699662
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr19:43832497_43832741",1.29468634149263,1.01558128619433
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr19:49614546_49614788",1.13643428606599,1.02913729224192
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr19:51136253_51136502",1.74579908276445,0.890458995113363
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr19:56620176_56620418",9.51118887013445,2.73780244396674
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr19:56799232_56799481",2.02192206255266,1.43794471493532
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr19:9837362_9837601",1.35743285190742,1.36768757644372
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr19:9886127_9886367",1.12232357193275,1.33548561600082
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr19_GL392890_random:266008_266254",0.752545008092444,0.900933150611114
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr19_GL392890_random:273913_274155",1.11161847199185,1.46979566894816
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr19_GL392890_random:295617_295860",1.16803769881174,1.39936918998922
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:104964486_104964738",0.843389483209927,1.09150559590788
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:105832912_105833161",7.17803894709589,2.89551231345729
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:109265302_109265550",5.17221804219836,2.39081305735288
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:121934680_121934933",0.769719031097962,0.913052946016879
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:123632413_123632662",29.8556609330087,13.2805957310707
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:124047353_124047601",1.34162323350614,1.18020172427532
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:134245571_134245819",81.3139049825529,30.8504674847067
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:136519758_136520007",7.27407364546399,2.39562609192414
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:139031376_139031625",4.28572719725798,4.12805304699187
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:139407777_139408025",0.979638489709747,1.34105697978181
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:141767144_141767392",1.83731729864872,1.56566025979121
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:142251032_142251281",12.6888882375191,4.62424754564013
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:144920079_144920332",10.1443394117025,4.92019833607384
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:150166978_150167206",1.10979897768455,1.25437299210754
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:152177245_152177434",1.0188210963698,1.05783303963819
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:157279734_157279977",1.13568871104131,1.20894938432707
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:161587839_161588086",1.07091879708816,1.23007864009034
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:164161852_164162102",14.5205944207414,5.60887230243962
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:174741019_174741268",3.48871446324006,1.58008605556229
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:174741019_174741268_shuffled_0",0.583419762925552,1.40186152950787
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:175595509_175595736",4.26734985852353,1.95374524249667
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:186407441_186407693",1.34147877373131,1.10173148121803
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:190505325_190505574",1.68211656885995,1.41401042191196
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:19507581_19507800",1.93533537109528,1.74370022595288
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:19960459_19960706",5.7676864991092,2.09274425382277
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:203998049_203998280",1.05362728256093,1.29071034892508
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:204175839_204176091",1.02504321367536,1.20393987493543
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:206852412_206852663",6.69133961080197,2.3937053786474
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:220127118_220127370",28.6923160926163,9.44762088762594
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:221741808_221742057",6.3660913767523,1.97881727844906
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:226191704_226191953",1.79831774270605,1.61980653275891
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:227516315_227516566",4.4358063896241,1.73365381461622
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:45426001_45426250",4.79992042152287,1.73665602961184
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:46288763_46289012",3.22582680766558,0.912366150074609
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:47686830_47687079",1.41276260065992,1.43386157321681
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:55418991_55419245",1.00381134690286,1.09993373923339
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:56501162_56501413",1.5324165525318,1.27231453311986
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:5761184_5761433",3.95704583948153,1.54406348659038
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:60709943_60710191",25.3736974466382,9.45927609237319
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:74067043_74067291",10.4910503715725,3.88433212885788
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:77856382_77856631",4.55495745291297,1.5983767188027
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:79823937_79824181",1.18601516250662,1.36066968330032
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:94714975_94715226",0.967959495039063,1.45798535999549
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1:95385606_95385855",2.98482708080277,1.6453918707669
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1_GL388986_random:775_1019",5.81533622185318,1.84872479124291
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr1_GL389006_random:8226_8475",24.6653214713187,11.9258923635804
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr20:23634811_23635064",4.23101462357532,1.71525660716636
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr20:23634811_23635064_shuffled_0",1.04471573935216,1.01263598715626
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr20:25699260_25699513",1.48667714782769,1.24258729655798
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr20:30371212_30371457",1.75358238584049,1.45200400475524
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr20:46327014_46327232",3.76006176159233,1.58972612346097
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr20:7304676_7304928",0.833492879840725,1.35889719930736
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr20:8682424_8682681",1.2680048608447,1.60817241253087
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr21:13205798_13206047",5.23789537573632,1.97766413946707
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr21:14510955_14511202",1.95890967780704,1.93378809756143
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr21:22204946_22205195",17.0392601368964,5.66890768672803
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr21:25155507_25155755",3.10474077205894,1.95655368972731
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr21:28926586_28926833",1.05872465258515,1.06515514430977
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr21:30712015_30712264",1.71976900768085,1.41667245983772
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr21:32007681_32007930",1.63537210684799,1.56927950366876
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr22:24578253_24578502",3.10569124602581,1.77051956313271
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr22:25277577_25277826",1.31789623773287,0.958645744682886
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr22:28625083_28625345",3.88786412559767,1.64807942702985
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr22:30838775_30839023",9.44127499833437,4.34226104157074
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr22:32525589_32525838",1.65020940071318,1.60904490868306
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr22:37677181_37677430",15.1702700524373,5.33742265122957
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr22:40763050_40763271",1.34571305920396,1.78462238272324
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr22:40830696_40830949",1.90805656618899,1.43347319631376
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr22_GL393078_random:102672_102910",1.01014144147733,1.02593754067503
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr22_GL393081_random:10980_11229",4.28863447494353,1.51308893075013
"panTro4_MER11C_F2_250bp_583_832.frameSeq_chr22_GL393081_random:8925_9174",12.2322962111371,4.70676633751662
